ID	FORM_ID	DOCULECT	DOCULECT_ID	CONCEPT	CONCEPT_ID	VALUE	FORM	BORROWING
232321	260-14-430-1	Yagua	260	dawn	14-430	rãsačara	rãsačara	
232322	260-14-440-1	Yagua	260	morning	14-440	tãrimyusi	tãrimyusi	
232323	260-14-450-1	Yagua	260	noon, midday	14-450	wasenumanĩ hiɲi	wasenumanĩ hiɲi	
232324	260-14-451-1	Yagua	260	afternoon	14-451	hidye	hidye	
232325	260-14-460-1	Yagua	260	evening	14-460	rĩɲupuy	rĩɲupuy	
232326	260-14-470-1	Yagua	260	today	14-470	diwye; diyerunda; hasi	diwye	
232327	260-14-470-2	Yagua	260	today	14-470	diwye; diyerunda; hasi	diyerunda	
232328	260-14-470-3	Yagua	260	today	14-470	diwye; diyerunda; hasi	hasi	
232329	260-14-480-1	Yagua	260	tomorrow	14-480	tãrimyusi	tãrimyusi	
232330	260-14-481-1	Yagua	260	day-after-tomorrow	14-481	rurundamu	rurundamu	
232331	260-14-490-1	Yagua	260	yesterday	14-490	-hay	-hay	
232332	260-14-491-1	Yagua	260	day-before-yesterday	14-491	rurundamu	rurundamu	
232333	260-14-510-1	Yagua	260	hour	14-510	[hora]; [wora]	hora	1
232334	260-14-510-2	Yagua	260	hour	14-510	[hora]; [wora]	wora	1
232335	260-14-530-1	Yagua	260	clock, timepiece	14-530	hũda sarantã	hũda sarantã	
232336	260-14-610-1	Yagua	260	week	14-610	[simyanu]	simyanu	1
232337	260-14-620-1	Yagua	260	Sunday	14-620	[tumikyu] runda	tumikyu runda	1
232338	260-14-630-1	Yagua	260	Monday	14-630	hwayada hõtada runda	hwayada hõtada runda	
232339	260-14-640-1	Yagua	260	Tuesday	14-640	[martisi]	martisi	1
232340	260-14-650-1	Yagua	260	Wednesday	14-650	[myerkudi]	myerkudi	1
232341	260-14-660-1	Yagua	260	Thursday	14-660	[huewesi]	huewesi	1
232342	260-14-670-1	Yagua	260	Friday	14-670	[byernesi]	byernesi	1
232343	260-14-680-1	Yagua	260	Saturday	14-680	[sawaru]	sawaru	1
232344	260-14-710-1	Yagua	260	month	14-710	harimyunĩ	harimyunĩ	
232345	260-14-730-1	Yagua	260	year	14-730	nihyã; wata	nihyã	
232346	260-14-730-2	Yagua	260	year	14-730	nihyã; wata	wata	
232347	260-14-740-1	Yagua	260	winter	14-740	nihyã	nihyã	
232348	260-14-760-1	Yagua	260	summer	14-760	windya	windya	
232349	260-14-780-1	Yagua	260	season	14-780	runda; hũda	runda	
232350	260-14-780-2	Yagua	260	season	14-780	runda; hũda	hũda	
232351	260-15-210-1	Yagua	260	smell (vb intrans)	15-210	nari	nari	
232352	260-15-212-1	Yagua	260	sniff	15-212	nari	nari	
232353	260-15-220-1	Yagua	260	smell (vb trans)	15-220	hiri; hũsi	hiri	
232354	260-15-220-2	Yagua	260	smell (vb trans)	15-220	hiri; hũsi	hũsi	
232355	260-15-250-1	Yagua	260	fragrant, good smelling	15-250	hũru-	hũru-	
232356	260-15-260-1	Yagua	260	stinking, bad smelling	15-260	hũtiryapo; puryapo	hũtiryapo	
232357	260-15-260-2	Yagua	260	stinking, bad smelling	15-260	hũtiryapo; puryapo	puryapo	
232358	260-15-310-1	Yagua	260	taste	15-310	hantya	hantya	
232359	260-15-350-1	Yagua	260	sweet	15-350	sabo-	sabo-	
232360	260-15-360-1	Yagua	260	salty	15-360	tiwyihyũ-	tiwyihyũ-	
232361	260-15-370-1	Yagua	260	bitter	15-370	hiwya-	hiwya-	
232362	260-15-380-1	Yagua	260	acid, sour	15-380	hnda-; huda-	hnda-	
232363	260-15-380-2	Yagua	260	acid, sour	15-380	hnda-; huda-	huda-	
232364	260-15-410-1	Yagua	260	hear	15-410	tuwãču	tuwãču	
232365	260-15-420-1	Yagua	260	listen	15-420	tuwãču	tuwãču	
232366	260-15-440-1	Yagua	260	sound, noise	15-440	hansãda; surya	hansãda	
232367	260-15-440-2	Yagua	260	sound, noise	15-440	hansãda; surya	surya	
232368	260-15-460-1	Yagua	260	quiet, silence	15-460	wapu-; ndasa	wapu-	
232369	260-15-460-2	Yagua	260	quiet, silence	15-460	wapu-; ndasa	ndasa	
232370	260-15-510-1	Yagua	260	see	15-510	di; hũnũy	di	
232371	260-15-510-2	Yagua	260	see	15-510	di; hũnũy	hũnũy	
232372	260-15-520-1	Yagua	260	look, look at	15-520	hũnũy; hũnũču	hũnũy	
232373	260-15-520-2	Yagua	260	look, look at	15-520	hũnũy; hũnũču	hũnũču	
232374	260-15-550-1	Yagua	260	show	15-550	dityanu	dityanu	
232375	260-15-560-1	Yagua	260	shine	15-560	danũ; nũya; widay	danũ	
232376	260-15-560-2	Yagua	260	shine	15-560	danũ; nũya; widay	nũya	
232377	260-15-560-3	Yagua	260	shine	15-560	danũ; nũya; widay	widay	
232378	260-15-570-1	Yagua	260	bright	15-570	wanda-	wanda-	
232379	260-15-610-1	Yagua	260	color	15-610	nũčara	nũčara	
232380	260-15-620-1	Yagua	260	light (in color)	15-620	-po	-po	
232381	260-15-630-1	Yagua	260	dark (in color)	15-630	-di	-di	
232382	260-15-640-1	Yagua	260	white	15-640	haparu-; pupa-; waparu-	haparu-	
232383	260-15-640-2	Yagua	260	white	15-640	haparu-; pupa-; waparu-	pupa-	
232384	260-15-640-3	Yagua	260	white	15-640	haparu-; pupa-; waparu-	waparu-	
232385	260-15-650-1	Yagua	260	black	15-650	wadaku-; wanuku-	wadaku-	
232386	260-15-650-2	Yagua	260	black	15-650	wadaku-; wanuku-	wanuku-	
232387	260-15-660-1	Yagua	260	red	15-660	runay-; warada-	runay-	
232388	260-15-660-2	Yagua	260	red	15-660	runay-; warada-	warada-	
232389	260-15-670-1	Yagua	260	blue	15-670	sunũ-; wasunũ-	sunũ-	
232390	260-15-670-2	Yagua	260	blue	15-670	sunũ-; wasunũ-	wasunũ-	
232391	260-15-680-1	Yagua	260	green	15-680	hatya-; wasunũ-	hatya-	
232392	260-15-680-2	Yagua	260	green	15-680	hatya-; wasunũ-	wasunũ-	
232393	260-15-690-1	Yagua	260	yellow	15-690	wasunũdi	wasunũdi	
232394	260-15-710-1	Yagua	260	touch	15-710	hãtya; hwayi	hãtya	
232395	260-15-710-2	Yagua	260	touch	15-710	hãtya; hwayi	hwayi	
232396	260-15-712-1	Yagua	260	pinch	15-712	tamuri; tamuri-čuy	tamuri	
232397	260-15-712-2	Yagua	260	pinch	15-712	tamuri; tamuri-čuy	tamuri-čuy	
232398	260-15-720-1	Yagua	260	feel	15-720	hiriyã	hiriyã	
232399	260-15-740-1	Yagua	260	hard	15-740	kuway-; sura-; hakuway	kuway-	
232400	260-15-740-2	Yagua	260	hard	15-740	kuway-; sura-; hakuway	sura-	
232401	260-15-740-3	Yagua	260	hard	15-740	kuway-; sura-; hakuway	hakuway	
232402	260-15-750-1	Yagua	260	soft	15-750	sipudi-; wanadi-; wasada-	sipudi-	
232403	260-15-750-2	Yagua	260	soft	15-750	sipudi-; wanadi-; wasada-	wanadi-	
232404	260-15-750-3	Yagua	260	soft	15-750	sipudi-; wanadi-; wasada-	wasada-	
232405	260-15-760-1	Yagua	260	rough	15-760	wariwyunu-	wariwyunu-	
232406	260-15-770-1	Yagua	260	smooth	15-770	wasidya	wasidya	
232407	260-15-780-1	Yagua	260	sharp	15-780	mõtara; himyura	mõtara	
232408	260-15-780-2	Yagua	260	sharp	15-780	mõtara; himyura	himyura	
232409	260-15-790-1	Yagua	260	blunt, dull	15-790	ne mõtara; mõtadi; ne hmyunusara	ne mõtara	
232410	260-15-790-2	Yagua	260	blunt, dull	15-790	ne mõtara; mõtadi; ne hmyunusara	mõtadi	
232411	260-15-790-3	Yagua	260	blunt, dull	15-790	ne mõtara; mõtadi; ne hmyunusara	ne hmyunusara	
232412	260-15-810-1	Yagua	260	heavy	15-810	saransara; hinra wadačũ	saransara	
232413	260-15-810-2	Yagua	260	heavy	15-810	saransara; hinra wadačũ	hinra wadačũ	
232414	260-15-820-1	Yagua	260	light (in weight)	15-820	mityadačũ	mityadačũ	
232415	260-15-830-1	Yagua	260	wet, damp	15-830	paroni; paruy; pupo	paroni	
232416	260-15-830-2	Yagua	260	wet, damp	15-830	paroni; paruy; pupo	paruy	
232417	260-15-830-3	Yagua	260	wet, damp	15-830	paroni; paruy; pupo	pupo	
232418	260-15-840-1	Yagua	260	dry	15-840	pũy; sisã; ridye	pũy	
232419	260-15-840-2	Yagua	260	dry	15-840	pũy; sisã; ridye	sisã	
232420	260-15-840-3	Yagua	260	dry	15-840	pũy; sisã; ridye	ridye	
232421	260-15-850-1	Yagua	260	hot	15-850	wanuki-	wanuki-	
232422	260-15-851-1	Yagua	260	warm	15-851	wanõ-	wanõ-	
232423	260-15-860-1	Yagua	260	cold	15-860	kanuwũ-; sudo-	kanuwũ-	
232424	260-15-860-2	Yagua	260	cold	15-860	kanuwũ-; sudo-	sudo-	
232425	260-15-870-1	Yagua	260	clean	15-870	tuse; susã; pũy	tuse	
232426	260-15-870-2	Yagua	260	clean	15-870	tuse; susã; pũy	susã	
232427	260-15-870-3	Yagua	260	clean	15-870	tuse; susã; pũy	pũy	
232428	260-15-880-1	Yagua	260	dirty, soiled	15-880	kansi-; mĩ-	kansi-	
232429	260-15-880-2	Yagua	260	dirty, soiled	15-880	kansi-; mĩ-	mĩ-	
232430	260-15-890-1	Yagua	260	wrinkled	15-890	riɲihyuwačara	riɲihyuwačara	
232431	260-16-110-1	Yagua	260	soul, spirit	16-110	bayantu; bayanu hnutu	bayantu	
232432	260-16-110-2	Yagua	260	soul, spirit	16-110	bayantu; bayanu hnutu	bayanu hnutu	
232433	260-16-150-1	Yagua	260	surprised, astonished	16-150	tĩta	tĩta	
232434	260-16-180-1	Yagua	260	good fortune, luck	16-180	mũtye	mũtye	
232435	260-16-190-1	Yagua	260	misfortune, bad luck	16-190	hũwatadoda	hũwatadoda	
232436	260-16-230-1	Yagua	260	joyful, glad, happy	16-230	nĩra; hčanãɲu	nĩra	
232437	260-16-230-2	Yagua	260	joyful, glad, happy	16-230	nĩra; hčanãɲu	hčanãɲu	
232438	260-16-250-1	Yagua	260	laugh	16-250	todi	todi	
232439	260-16-251-1	Yagua	260	smile	16-251	todi	todi	
232440	260-16-260-1	Yagua	260	play	16-260	tĩsa; tiyĩsa	tĩsa	
232441	260-16-260-2	Yagua	260	play	16-260	tĩsa; tiyĩsa	tiyĩsa	
232442	260-16-270-1	Yagua	260	love	16-270	-wãta; wãtã-da	-wãta	
232443	260-16-270-2	Yagua	260	love	16-270	-wãta; wãtã-da	wãtã-da	
232444	260-16-290-1	Yagua	260	kiss	16-290	siɲu	siɲu	
232445	260-16-300-1	Yagua	260	embrace	16-300	mari	mari	
232446	260-16-310-1	Yagua	260	pain	16-310	nuwada; hũnura; nuwayada	nuwada	
232447	260-16-310-2	Yagua	260	pain	16-310	nuwada; hũnura; nuwayada	hũnura	
232448	260-16-310-3	Yagua	260	pain	16-310	nuwada; hũnura; nuwayada	nuwayada	
232449	260-16-320-1	Yagua	260	grief, sorrow, sadness	16-320	nuwayada; yiweda; nuwatyãda	nuwayada	
232450	260-16-320-2	Yagua	260	grief, sorrow, sadness	16-320	nuwayada; yiweda; nuwatyãda	yiweda	
232451	260-16-320-3	Yagua	260	grief, sorrow, sadness	16-320	nuwayada; yiweda; nuwatyãda	nuwatyãda	
232452	260-16-330-1	Yagua	260	anxiety, worry	16-330	nuwayada; haryi hačipiyahada	nuwayada	
232453	260-16-330-2	Yagua	260	anxiety, worry	16-330	nuwayada; haryi hačipiyahada	haryi hačipiyahada	
232454	260-16-340-1	Yagua	260	regret, be sorry	16-340	parũy; yiwatya	parũy	
232455	260-16-340-2	Yagua	260	regret, be sorry	16-340	parũy; yiwatya	yiwatya	
232456	260-16-350-1	Yagua	260	pity	16-350	hantyutyãda	hantyutyãda	
232457	260-16-370-1	Yagua	260	cry, weep	16-370	hnãy; hũnãy	hnãy	
232458	260-16-370-2	Yagua	260	cry, weep	16-370	hnãy; hũnãy	hũnãy	
232459	260-16-380-1	Yagua	260	tear (noun)	16-380	nĩsihyã	nĩsihyã	
232460	260-16-390-1	Yagua	260	groan	16-390	hũnãy; tiɲã	hũnãy	
232461	260-16-390-2	Yagua	260	groan	16-390	hũnãy; tiɲã	tiɲã	
232462	260-16-410-1	Yagua	260	hate	16-410	hawatya; mirye	hawatya	
232463	260-16-410-2	Yagua	260	hate	16-410	hawatya; mirye	mirye	
232464	260-16-420-1	Yagua	260	anger	16-420	miryãda; nikyẽyada	miryãda	
232465	260-16-420-2	Yagua	260	anger	16-420	miryãda; nikyẽyada	nikyẽyada	
232466	260-16-440-1	Yagua	260	envy, jealousy	16-440	rãtyãda	rãtyãda	
232467	260-16-450-1	Yagua	260	shame (noun)	16-450	hanãda	hanãda	
232468	260-16-480-1	Yagua	260	proud	16-480	nunuwãɲu	nunuwãɲu	
232469	260-16-510-1	Yagua	260	dare	16-510	hantya	hantya	
232470	260-16-520-1	Yagua	260	brave	16-520	suwũyasã	suwũyasã	
232471	260-16-530-1	Yagua	260	fear, fright	16-530	suwũyada; hnuteda	suwũyada	
232472	260-16-530-2	Yagua	260	fear, fright	16-530	suwũyada; hnuteda	hnuteda	
232473	260-16-540-1	Yagua	260	danger	16-540	suwũčara	suwũčara	
232474	260-16-620-1	Yagua	260	desire, want	16-620	nĩrũyada; wãtãda	nĩrũyada	
232475	260-16-620-2	Yagua	260	desire, want	16-620	nĩrũyada; wãtãda	wãtãda	
232476	260-16-622-1	Yagua	260	choose	16-622	haryeta	haryeta	
232477	260-16-630-1	Yagua	260	hope	16-630	nutuyada	nutuyada	
232478	260-16-650-1	Yagua	260	faithful	16-650	sityera; sĩtenu	sityera	
232479	260-16-650-2	Yagua	260	faithful	16-650	sityera; sĩtenu	sĩtenu	
232480	260-16-660-1	Yagua	260	true	16-660	sĩtenu	sĩtenu	
232481	260-16-670-1	Yagua	260	lie, tell lies	16-670	kiwũy; kiwũyada	kiwũy	
232482	260-16-670-2	Yagua	260	lie, tell lies	16-670	kiwũy; kiwũyada	kiwũyada	
232483	260-16-680-1	Yagua	260	deceit	16-680	kiwũčara; kiwũyada	kiwũčara	
232484	260-16-680-2	Yagua	260	deceit	16-680	kiwũčara; kiwũyada	kiwũyada	
232485	260-16-690-1	Yagua	260	forgive	16-690	rami mitya; hantyuy	rami mitya	
232486	260-16-690-2	Yagua	260	forgive	16-690	rami mitya; hantyuy	hantyuy	
232487	260-16-710-1	Yagua	260	good	16-710	samĩ; wase-; sami-	samĩ	
232488	260-16-710-2	Yagua	260	good	16-710	samĩ; wase-; sami-	wase-	
232489	260-16-710-3	Yagua	260	good	16-710	samĩ; wase-; sami-	sami-	
232490	260-16-720-1	Yagua	260	bad	16-720	nikyarãy-; ne sami-	nikyarãy-	
232491	260-16-720-2	Yagua	260	bad	16-720	nikyarãy-; ne sami-	ne sami-	
232492	260-16-730-1	Yagua	260	right, correct	16-730	wase-	wase-	
232493	260-16-740-1	Yagua	260	wrong	16-740	ne wase; karačara	ne wase	
232494	260-16-740-2	Yagua	260	wrong	16-740	ne wase; karačara	karačara	
232495	260-16-760-1	Yagua	260	fault	16-760	hiyasačara	hiyasačara	
232496	260-16-770-1	Yagua	260	mistake, error	16-770	karayada	karayada	
232497	260-16-780-1	Yagua	260	blame	16-780	hiyasay; yasay; bayã	hiyasay	
232498	260-16-780-2	Yagua	260	blame	16-780	hiyasay; yasay; bayã	yasay	
232499	260-16-780-3	Yagua	260	blame	16-780	hiyasay; yasay; bayã	bayã	
232500	260-16-790-1	Yagua	260	praise	16-790	hĩčanãtya	hĩčanãtya	
232501	260-16-810-1	Yagua	260	beautiful	16-810	sami-; samuy-	sami-	
232502	260-16-810-2	Yagua	260	beautiful	16-810	sami-; samuy-	samuy-	
232503	260-16-820-1	Yagua	260	ugly	16-820	nikyarãy	nikyarãy	
232504	260-16-830-1	Yagua	260	greedy	16-830	hũbarya-	hũbarya-	
232505	260-16-840-1	Yagua	260	clever	16-840	wanĩra	wanĩra	
232506	260-17-110-1	Yagua	260	mind	17-110	hačipiyãhada	hačipiyãhada	
232507	260-17-130-1	Yagua	260	think (= reflect)	17-130	hačipiyãhada; hũtay	hačipiyãhada	
232508	260-17-130-2	Yagua	260	think (= reflect)	17-130	hačipiyãhada; hũtay	hũtay	
232509	260-17-140-1	Yagua	260	think (= be of the opinion)	17-140	-hta; -nta; -ta	-hta	
232510	260-17-140-2	Yagua	260	think (= be of the opinion)	17-140	-hta; -nta; -ta	-nta	
232511	260-17-140-3	Yagua	260	think (= be of the opinion)	17-140	-hta; -nta; -ta	-ta	
232512	260-17-150-1	Yagua	260	believe	17-150	datya; hũtay; tuwãču	datya	
232513	260-17-150-2	Yagua	260	believe	17-150	datya; hũtay; tuwãču	hũtay	
232514	260-17-150-3	Yagua	260	believe	17-150	datya; hũtay; tuwãču	tuwãču	
232515	260-17-160-1	Yagua	260	understand	17-160	datya	datya	
232516	260-17-170-1	Yagua	260	know	17-170	datya	datya	
232517	260-17-171-1	Yagua	260	guess	17-171	hũtay	hũtay	
232518	260-17-172-1	Yagua	260	imitate	17-172	hantya; hičanu	hantya	
232519	260-17-172-2	Yagua	260	imitate	17-172	hantya; hičanu	hičanu	
232520	260-17-180-1	Yagua	260	seem	17-180	nĩča; nta	nĩča	
232521	260-17-180-2	Yagua	260	seem	17-180	nĩča; nta	nta	
232522	260-17-190-1	Yagua	260	idea, notion	17-190	hačipiyãhada	hačipiyãhada	
232523	260-17-210-1	Yagua	260	wise	17-210	datyara	datyara	
232524	260-17-220-1	Yagua	260	foolish, stupid	17-220	datyĩsã	datyĩsã	
232525	260-17-230-1	Yagua	260	insane, crazy	17-230	kawiyanĩ; hatačara	kawiyanĩ	
232526	260-17-230-2	Yagua	260	insane, crazy	17-230	kawiyanĩ; hatačara	hatačara	
232527	260-17-240-1	Yagua	260	learn	17-240	sa- datya; niyũy; sara	sa- datya	
232528	260-17-240-2	Yagua	260	learn	17-240	sa- datya; niyũy; sara	niyũy	
232529	260-17-240-3	Yagua	260	learn	17-240	sa- datya; niyũy; sara	sara	
232530	260-17-242-1	Yagua	260	study	17-242	datya	datya	
232531	260-17-250-1	Yagua	260	teach	17-250	datya-nu	datya-nu	
232532	260-17-260-1	Yagua	260	pupil	17-260	sisã datyĩ	sisã datyĩ	
232533	260-17-270-1	Yagua	260	teacher	17-270	datya-nũ	datya-nũ	
232534	260-17-280-1	Yagua	260	school	17-280	katera nũhyo	katera nũhyo	
232535	260-17-310-1	Yagua	260	remember	17-310	hačipitya	hačipitya	
232536	260-17-320-1	Yagua	260	forget	17-320	hačipu	hačipu	
232537	260-17-340-1	Yagua	260	clear, plain	17-340	wada-	wada-	
232538	260-17-350-1	Yagua	260	obscure	17-350	hrurya	hrurya	
232539	260-17-360-1	Yagua	260	secret	17-360	dutyasara	dutyasara	
232540	260-17-370-1	Yagua	260	sure, certain	17-370	sĩtenu	sĩtenu	
232541	260-17-380-1	Yagua	260	explain	17-380	datya-nu; ditya-nu	datya-nu	
232542	260-17-380-2	Yagua	260	explain	17-380	datya-nu; ditya-nu	ditya-nu	
232543	260-17-410-1	Yagua	260	intention, purpose	17-410	hačipiyãhada	hačipiyãhada	
232544	260-17-420-1	Yagua	260	cause	17-420	-tani; -su; -niy; -nu	-tani	
232545	260-17-420-2	Yagua	260	cause	17-420	-tani; -su; -niy; -nu	-su	
232546	260-17-420-3	Yagua	260	cause	17-420	-tani; -su; -niy; -nu	-niy	
232547	260-17-420-4	Yagua	260	cause	17-420	-tani; -su; -niy; -nu	-nu	
232548	260-17-440-1	Yagua	260	suspect	17-440	hũtay	hũtay	
232549	260-17-441-1	Yagua	260	betray	17-441	mityasi	mityasi	
232550	260-17-450-1	Yagua	260	need, necessity	17-450	nĩrũy; sũtye; wãta	nĩrũy	
232551	260-17-450-2	Yagua	260	need, necessity	17-450	nĩrũy; sũtye; wãta	sũtye	
232552	260-17-450-3	Yagua	260	need, necessity	17-450	nĩrũy; sũtye; wãta	wãta	
232553	260-17-460-1	Yagua	260	easy	17-460	ne hwadatyĩsara	ne hwadatyĩsara	
232554	260-17-470-1	Yagua	260	difficult	17-470	hwadatyĩsara	hwadatyĩsara	
232555	260-17-480-1	Yagua	260	try, attempt	17-480	hantya	hantya	
232556	260-17-490-1	Yagua	260	way, manner	17-490	wičaničara	wičaničara	
232557	260-17-510-1	Yagua	260	and	17-510	harye; -nti	harye	
232558	260-17-510-2	Yagua	260	and	17-510	harye; -nti	-nti	
232559	260-17-520-1	Yagua	260	because	17-520	daryahũ; tapi	daryahũ	
232560	260-17-520-2	Yagua	260	because	17-520	daryahũ; tapi	tapi	
232561	260-17-530-1	Yagua	260	if	17-530	-ti	-ti	
232562	260-17-540-1	Yagua	260	or	17-540	warimyata	warimyata	
232563	260-17-550-1	Yagua	260	yes, affirmative	17-550	honu; sĩtenu; ho	honu	
232564	260-17-550-2	Yagua	260	yes, affirmative	17-550	honu; sĩtenu; ho	sĩtenu	
232565	260-17-550-3	Yagua	260	yes, affirmative	17-550	honu; sĩtenu; ho	ho	
232566	260-17-560-1	Yagua	260	no, negative	17-560	ne; -witya; rãy; hnãy	ne	
232567	260-17-560-2	Yagua	260	no, negative	17-560	ne; -witya; rãy; hnãy	-witya	
232568	260-17-560-3	Yagua	260	no, negative	17-560	ne; -witya; rãy; hnãy	rãy	
232569	260-17-560-4	Yagua	260	no, negative	17-560	ne; -witya; rãy; hnãy	hnãy	
232570	260-17-610-1	Yagua	260	how?	17-610	nũtyuramusi	nũtyuramusi	
232571	260-17-620-1	Yagua	260	how many?	17-620	nurĩ; naryara; nuryara	nurĩ	
232572	260-17-620-2	Yagua	260	how many?	17-620	nurĩ; naryara; nuryara	naryara	
232573	260-17-620-3	Yagua	260	how many?	17-620	nurĩ; naryara; nuryara	nuryara	
232574	260-17-630-1	Yagua	260	how much?	17-630	nurirya	nurirya	
232575	260-17-640-1	Yagua	260	what?	17-640	nũtyara; tã	nũtyara	
232576	260-17-640-2	Yagua	260	what?	17-640	nũtyara; tã	tã	
232577	260-17-650-1	Yagua	260	when?	17-650	nũtyeriwye	nũtyeriwye	
232578	260-17-660-1	Yagua	260	where?	17-660	te; nũti	te	
232579	260-17-660-2	Yagua	260	where?	17-660	te; nũti	nũti	
232580	260-17-670-1	Yagua	260	which?	17-670	mi-; mĩ-	mi-	
232581	260-17-670-2	Yagua	260	which?	17-670	mi-; mĩ-	mĩ-	
232582	260-17-680-1	Yagua	260	who?	17-680	čĩ	čĩ	
232583	260-17-690-1	Yagua	260	why?	17-690	nũtyara; tãriwa	nũtyara	
232584	260-17-690-2	Yagua	260	why?	17-690	nũtyara; tãriwa	tãriwa	
232585	260-18-110-1	Yagua	260	voice	18-110	nikyehada	nikyehada	
232586	260-18-120-1	Yagua	260	sing	18-120	murãy	murãy	
232587	260-18-130-1	Yagua	260	shout, cry out	18-130	sãɲẽyã; hũbuy	sãɲẽyã	
232588	260-18-130-2	Yagua	260	shout, cry out	18-130	sãɲẽyã; hũbuy	hũbuy	
232589	260-18-150-1	Yagua	260	whisper	18-150	kukutya; kutya	kukutya	
232590	260-18-150-2	Yagua	260	whisper	18-150	kukutya; kutya	kutya	
232591	260-18-160-1	Yagua	260	mumble	18-160	kukuyẽ	kukuyẽ	
232592	260-18-170-1	Yagua	260	whistle	18-170	sičarãy	sičarãy	
232593	260-18-180-1	Yagua	260	shriek, screech	18-180	sãɲẽyãhada	sãɲẽyãhada	
232594	260-18-190-1	Yagua	260	howl	18-190	hũbuy	hũbuy	
232595	260-18-210-1	Yagua	260	speak, talk	18-210	nikyetta; nikye	nikyetta	
232596	260-18-210-2	Yagua	260	speak, talk	18-210	nikyetta; nikye	nikye	
232597	260-18-211-1	Yagua	260	stutter, stammer	18-211	yisanu	yisanu	
232598	260-18-220-1	Yagua	260	say	18-220	htay	htay	
232599	260-18-221-1	Yagua	260	tell story	18-221	tũču	tũču	
232600	260-18-222-1	Yagua	260	speech (make a)	18-222	nikye	nikye	
232601	260-18-230-1	Yagua	260	silent (be)	18-230	ndasa	ndasa	
232602	260-18-240-1	Yagua	260	language	18-240	nikyehada	nikyehada	
232603	260-18-260-1	Yagua	260	word	18-260	nikyehada	nikyehada	
232604	260-18-280-1	Yagua	260	name	18-280	hĩtya	hĩtya	
232605	260-18-310-1	Yagua	260	ask (question, inquire)	18-310	hitahãnu	hitahãnu	
232606	260-18-320-1	Yagua	260	answer	18-320	hmotyõ; hmutyã	hmotyõ	
232607	260-18-320-2	Yagua	260	answer	18-320	hmotyõ; hmutyã	hmutyã	
232608	260-18-330-1	Yagua	260	admit, confess	18-330	tũču	tũču	
232609	260-18-340-1	Yagua	260	deny	18-340	rãy; rayada	rãy	
232610	260-18-340-2	Yagua	260	deny	18-340	rãy; rayada	rayada	
232611	260-18-350-1	Yagua	260	ask, request	18-350	hačiɲũy	hačiɲũy	
232612	260-18-360-1	Yagua	260	promise	18-360	hũtay; sĩtenu	hũtay	
232613	260-18-360-2	Yagua	260	promise	18-360	hũtay; sĩtenu	sĩtenu	
232614	260-18-370-1	Yagua	260	refuse	18-370	hũbay	hũbay	
232615	260-18-380-1	Yagua	260	forbid	18-380	hũbay	hũbay	
232616	260-18-390-1	Yagua	260	rebuke, scold	18-390	nikyẽtya	nikyẽtya	
232617	260-18-410-1	Yagua	260	call (=summon)	18-410	natuy; nikyeta	natuy	
232618	260-18-410-2	Yagua	260	call (=summon)	18-410	natuy; nikyeta	nikyeta	
232619	260-18-420-1	Yagua	260	call (=name)	18-420	hũtay	hũtay	
